188	H0186	אוּזַי	N:N-M-P	Uzai	Uzai = "I shall have my sprinklings"<br>1) a Judean, one of the repairers of Jerusalem's walls
189	H0187	אוּזָל	N:N-M-P	Uzal	Uzal = "I shall be flooded"<br>1) sixth son Joktan
190	H0188	אוֹי	H:INJ	woe!	1) woe! alas! oh!<br>1a) passionate cry of grief or despair
191	H0189	אֱוִי	N:N-M-P	Evi	Evi = "my desire"<br>1) one of five chiefs of Midian
192	H0190	אוֹיָה	H:INJ	woe!	1) woe!
193	H0191	אֱוִיל	H:A-M	fool(ish)	1) be foolish, foolish<br>1a) (subst)<br>1a1) of one who despises wisdom<br>1a2) of one who mocks when guilty<br>1a3) of one who is quarrelsome<br>1a4) of one who is licentious
194	H0192	אֱוִיל מְרֹדַךְ	N:N-M-P	Evil-merodach	Evil Merodach = "man of Merodach"<br>1) son and successor of Nebuchadnezzar, king of Neo-Babylonian empire, 562-560 BC
195	H0193a	אוּל	H:N-M	strength	1) prominence<br>1a) body, belly (contemptuous)
196	H0193b	אוּל	H:N-M	mighty	1) nobles, wealthy men
197	H0194	אוּלַי	H:ADV	perhaps	1) perhaps, peradventure<br>2) if peradventure<br>3) unless<br>4) suppose
198	H0195	אוּלַי	N:N--L	Ulai	Ulai = "my leaders (mighties)"<br>1) river of Elam
199	H0196	אֱוִלִי	H:A	foolish	1) foolish
200	H0197	אוּלָם	H:N-M	porch	1) porch<br>1a) in Solomon's temple<br>1b) in Solomon's palace<br>1c) in temple of Ezekiel's vision
201	H0198	אוּלָם	N:N-M-P	Ulam	Ulam = "their leader: vestibule"<br>1) a Manassite<br>2) a Benjamite of Saul's family
202	H0199	אוּלָם	H:ADV	but	1) but, but indeed (a strong adversative)<br>2) however, nevertheless
203	H0200	אִוֶּ֫לֶת	H:N-F	folly	1) foolishness, folly
204	H0201	אוֹמָר	N:N-M-P	Omar	Omar = "speaker" or "eloquent"<br>1) grandson of Esau
205	H0202	אוֹן	H:N-M	strength	1) vigour, generative power<br>2) wealth<br>3) physical strength (of men and behemoth)
206	H0203	אוֹן	N:N-M-P	On	On = "wealth" or "vigour"<br>1) a chief of the tribe of Reuben
207	H0204	אֹן	N:N--L	On	On = "strength or vigour"<br>1) city in lower Egypt, bordering land of Goshen, centre of sun-worship, residence of Potipherah (priest of On and father-in-law of Joseph)
208	H0205	אָ֫וֶן	H:N-M	iniquity	1) trouble, wickedness, sorrow<br>1a) trouble, sorrow<br>1b) idolatry<br>1c) trouble of iniquity, wickedness
209	H0206	אָ֫וֶן	N:N--L	Aven	Aven = "vanity"<br>1) a name used contemptuously for the following places of idolatrous worship<br>1a) a city in Egypt, possibly On (<ref onclick="bcv(26,30,17)">Eze 30:17</ref>)<br>1b) Bethel with its calf worship (<ref onclick="bcv(28,10,8)">Ho 10:8</ref>)<br>1c) A town or region in Syria (<ref onclick="bcv(30,1,5)">Am 1:5</ref>)
210	H0207	אוֹנוֹ	N:N--L	Ono	Ono = "vigorous"<br>1) city in Benjamin<br>2) a valley (of craftsman)
211	H0208	אוֹנָם	N:N-M-P	Onam	Onam = "vigorous"<br>1) a Horite chief, grandson of Seir<br>2) son Jerahmeel, a chief of Judah
212	H0209	אוֹנָן	N:N-M-P	Onan	Onan = "strong"<br>1) second son of Judah, slain by God for not fulfilling the levitical requirement to beget a child with the wife of a dead, childless brother
213	H0210	אוּפָז	N:N--L	Uphaz	Uphaz = "desire of fine gold"<br>1) a place famous for its gold (site unknown)
214	H0211	אוֹפִיר	N:N--L + N:N-M-P	Ophir	Ophir = "reducing to ashes"<br>1) eleventh son of Joktan<br>2) a land or city in southern Arabia in Solomon's trade route where gold evidently was traded for goods<br>3) characteristic of fine gold<br>4) fine gold
215	H0212	אוֹפָן	H:N-M	wheel	1) wheel<br>1a) chariot wheel<br>1b) wheel in Ezekiel's vision<br>1c) wheels of the ten bases beneath the lavers in Solomon's temple
216	H0213	אוּץ	H:V	to hasten	1) to press, be pressed, make haste, urge, be narrow<br>1a) (Qal)<br>1a1) to press, hasten<br>1a2) to be pressed, confined, narrow<br>1a3) to hasten, make haste<br>1a4) be narrow<br>1b) (Hiphil)<br>1b1) to urge, insist<br>1b2) to hasten
217	H0214	אוֹצָר	H:N-M	treasure	1) treasure, storehouse<br>1a) treasure (gold, silver, etc)<br>1b) store, supplies of food or drink<br>1c) treasure-house, treasury<br>1c1) treasure-house<br>1c2) storehouse, magazine<br>1c3) treasury<br>1c4) magazine of weapons (fig. of God's armoury)<br>1c5) storehouses (of God for rain, snow, hail, wind, sea)
218	H0215	אוֹר	H:V	to light	1) to be or become light, shine<br>1a) (Qal)<br>1a1) to become light (day)<br>1a2) to shine (of the sun)<br>1a3) to become bright<br>1b) (Niphal)<br>1b1) to be illuminated<br>1b2) to become lighted up<br>1c) (Hiphil)<br>1c1) to give light, shine (of sun, moon, and stars)<br>1c2) to illumine, light up, cause to shine, shine<br>1c3) to kindle, light (candle, wood)<br>1c4) lighten (of the eyes, his law, etc)<br>1c5) to make shine (of the face)
219	H0216	אוֹר	H:N-F	light	1) light<br>1a) light of day<br>1b) light of heavenly luminaries (moon, sun, stars)<br>1c) day-break, dawn, morning light<br>1d) daylight<br>1e) lightning<br>1f) light of lamp<br>1g) light of life<br>1h) light of prosperity<br>1i) light of instruction<br>1j) light of face (fig.)<br>1k) Jehovah as Israel's light
220	H0217a	אוּר	H:N-M	flame	1) flame, light of fire
221	H0217b	אֻרִים	H:N-M	flame	1) region of light, East
222	H0218a	אוּר	N:N-M-P	Ur	Ur = "flame"<br>n pr m<br>1) father of one of David's heroes
223	H0218b	אוּר	N:N--L	Ur	Ur = "flame"<br>n pr loc<br>1) city in southern Babylonia, city of the Chaldeans, centre of moon worship, home of Abraham's father, Terah, and departure point for the Abraham's migration to Mesopotamia and Canaan
224	H0219a	אוֹרָה	H:N-F	light	1) light<br>2) light of joy and happiness (fig.)
225	H0219b	אוֹרָה	H:N-F	herb	herb
226	H0220	אֲוֵרָה	H:N-F	stall	1) manger, stall, crib
227	H0221	אוּרִי	N:N-M-P	Uri	Uri = "fiery"<br>1) a prince of Judah, a son of Hur who was used by God to prepare the tabernacle<br>2) an officer (or the father of an officer) of Solomon in Gilead<br>3) a porter or gatekeeper in time of Ezra who took a foreign woman as wife
228	H0222	אוּרִיאֵל	N:N-M-P	Uriel	Uriel = "God (El) is my light"<br>1) chief of the Levitical line of Kohath in David's time<br>2) maternal grandfather of Abijah
229	H0223a	אוּרִיָּה	N:N-M-P	Uriah	Uriah or Urijah = "Jehovah (Yahweh) is my light (flame)"<br>1) Hittite husband of Bathsheba<br>2) a priest who built king Ahaz' heathen altar<br>3) a priest who rebuilt Jerusalem's wall
230	H0223b	אוּרִיָּ֫הוּ	N:N-M-P	Urijah	Uriah or Urijah = "Jehovah (Yahweh) is my light (flame)"<br>1) a prophet slain by Jehoiakim
231	H0224	אוּרִים	N:N-M-T	Urim	Urim = "lights"<br>1) stones kept in a pouch on the high-priest's breastplate, used in determining God's decision in certain questions and issues
232	H0225	אוּת	H:V	to consent	1) (Niphal) to consent, agree
233	H0226	אוֹת	H:N-F	sign	1) sign, signal<br>1a) a distinguishing mark<br>1b) banner<br>1c) remembrance<br>1d) miraculous sign<br>1e) omen<br>1f) warning<br>2) token, ensign, standard, miracle, proof
234	H0227a	אָז	H:ADV	then	1) then, at that time<br>1a) temporal expressions<br>1a1) then (past)<br>1a2) then, if...then (future)<br>1a3) earlier<br>1b) logical expressions<br>1b1) in that case<br>1b2) that (being so)
235	H0227b	מֵאָז	H:ADV	after	1)in time past, of old<br>2)from time of, since
236	H0228	אֲזָא	A:V	to heat	1) (P'al) make hot, heat
237	H0229	אֶזְבָּ֑י	N:N-M-P	Ezbai	Ezbai = "my humblings"<br>1) father of one of David's mighty men
238	H0230	אַזְדָּא	A:A	gone	1) (P'al) to be gone
239	H0231	אֵזוֹב	H:N-M	hyssop	1) hyssop, a plant used for medicinal and religious purposes
240	H0232	אֵזוֹר	H:N-M	girdle	1) waist-cloth, the innermost piece of clothing<br>1a) of God's power over kings (fig.)<br>1b) of faithfulness (metaph)<br>2) waistband
241	H0233	אֲזַי	H:ADV	then	1) then, in that case
242	H0234	אַזְכָּרָה	H:N-F	memorial	1) memorial-offering, the portion of the meal (food) offering which is burned
243	H0235	אָזַל	H:V	be gone	1) to go, to go away, to go about<br>1a) (Qal)<br>1a1) to go away<br>1a2) to go about<br>1a3) to be used up, be exhausted, be gone, evaporated<br>1b) (Pual) to go to and fro
244	H0236	אֲזַל	A:V	to go	1) to go, to go off<br>1a) (P'al) to go, go off
245	H0237	אֶזֶל	N:N--L	Ezel	Ezel = "departure"<br>1) a memorial stone between Ramah and Nob; scene of final farewell between David and Jonathan
246	H0238	אָזַן	H:V	to listen	1) to hear, listen<br>1a) (Hiphil)<br>1a1) to hear, listen, give ear<br>1a2) to be obedient, harken<br>1a3) to hear or listen to prayers (of God)
247	H0239	אָזַן	H:V	to ponder	1) (Piel) weigh, test, prove, consider
248	H0240	אָזֵן	H:N-M	weapon	1) tools, implements, weapons
249	H0241	אֹ֫זֶן	H:N-F	ear	1) ear, as part of the body<br>2) ear, as organ of hearing<br>3) (subjective) to uncover the ear to reveal; the receiver of divine revelation
250	H0242	אֻזֵּן שֶׁאֱרָה	N:N--L	Uzzen-sheerah	Uzzen Sherah = "portion of Sherah"<br>1) city built by Sherah, Ephraim's daughter
251	H0243	אַזְנוֹת תָּבוֹר	N:N--L	Aznoth-tabor	Aznoth Tabor = "peaks of Tabor"<br>1) a pair of hills on Naphtali's border
252	H0244a	אׇזְנִי	N:N-M-P	Ozni	Ozni or Oznite = "my ear (hearing)"<br>n pr m<br>1) son of Gad
253	H0244b	אׇזְנִי	N:N--PG	Oznite	Ozni or Oznite = "my ear (hearing)"<br>n pr m<br>1) pertaining to Ozni and his descendants
254	H0245	אֲזַנְיָ֫הוּ	N:N-M-P	Azaniah	Azaniah = "Jehovah (Yahweh) hears"<br>1) the father of Jeshua, a Levite
255	H0246	אֲזֵק	H:N-M	chains	1) chains, manacles
256	H0247	אָזַר	H:V	to gird	1) gird, encompass, equip, clothe<br>1a) (Qal) to gird, gird on (metaphorical of strength)<br>1b) (Niphal) be girded<br>1c)(Piel) hold close, clasp<br>1d) (Hiphpael) gird oneself (for war)
257	H0248	אֶזְרוֹעַ	H:N-F	arm	1) arm
258	H0249	אֶזְרָח	H:N-M	born	1) a native (one rising from the soil)<br>1a) of man, native Israelites<br>1b) of tree, native (to Israel)
259	H0250	אֶזְרָחִי	N:N--PG	Ezrahite	Ezraite = "a native (as arising out of the soil)"<br>1) Ezrahite, of the family of Zerach
260	H0251	אָח	H:N-M	brother	1) brother<br>1a) brother of same parents<br>1b) half-brother (same father)<br>1c) relative, kinship, same tribe<br>1d) each to the other (reciprocal relationship)<br>1e) (fig.) of resemblance
261	H0252	אַח	A:N-M	brother	1) brother
262	H0253	אָח	H:INJ	ah!	1) ah!, alas!, woe!
263	H0254	אָח	H:N-F	hearth	1) fire-pot, brazier
264	H0255	אֹחַ	H:N-M	howling animal	1) howling animal<br>1a) jackal<br>1b) hyena
265	H0256	אַחְאָב	N:N-M-P	Ahab	Ahab = "father's brother"<br>1) king of Israel, son of Omri, husband of Jezebel<br>2) false prophet executed by Nebuchadrezzar, time of Jeremiah
266	H0257	אַחְבָן	N:N-M-P	Ahban	Ahban = "brother of an understanding (intelligent) one"<br>1) son of Abishur of Judah
267	H0258	אָחַד	H:V	to go either way	1) (Hithpael) to go one way or another, to be sharp
268	H0259	אֶחָד	H:A	one	1) one (number)<br>1a) one (number)<br>1b) each, every<br>1c) a certain<br>1d) an (indefinite article)<br>1e) only, once, once for all<br>1f) one...another, the one...the other, one after another, one by one<br>1g) first<br>1h) eleven (in combination), eleventh (ordinal)
269	H0260	אָחוּ	H:N-M	meadow	1) reeds, marsh plants, rushes
270	H0261	אֵחוּד	N:N-M-P	Ehud	Ehud = "united"<br>1) great grandson of Benjamin
271	H0262	אַחְוָה	H:N-F	declaration	1) declaration
272	H0263	אַחֲוָיָה	A:N-F	explanation	1) declaration, a declaring
273	H0264	אַחֲוָה	H:N-M	brotherhood	1) fraternity, brotherhood
274	H0265	אֲחוֹחַ	N:N-M-P	Ahoah	Ahoah = "brother of rest"<br>1) a grandson of Benjamin
275	H0266	אֲחוֹחִי	N:N--PG	Ahohite	Ahohite = "brother of rest"<br>1) one of the clan of Ahoah
276	H0267	אֲחוּמַי	N:N-M-P	Ahumai	Ahumai = "a water reed: brother of waters"<br>1) grandson of Shobal, descendant of Judah
277	H0268	אָחוֹר	H:N-M	back	1) the back side, the rear<br>1a) backwards<br>1b) hereafter (of time)<br>1c) behind
278	H0269	אָחוֹת	H:N-F	sister	1) sister<br>1a) sister (same parents)<br>1b) half-sister (same father)<br>1c) relative<br>1c1)(metaph) of Israel's and Judah's relationship<br>1d) beloved<br>1d1) bride<br>1e) (fig.) of intimate connection<br>1f) another
279	H0270	אָחַז	H:V	to grasp	1) grasp, take hold, seize, take possession<br>1a) (Qal) to grasp, take hold of<br>1b) (Niphal) to be caught, grasped, be settled<br>1c) (Piel) to enclose, overlay<br>1d) (Hophal) fastened
280	H0271	אָחָז	N:N-M-P	Ahaz	Ahaz = "he has grasped"<br>1) king of Judah, son Jotham, father of Hezekiah<br>2) a Benjamite, son of Micah, and great grandson of Jonathan
281	H0272	אֲחֻזָּה	H:N-F	possession	1) possession, property<br>1a) land<br>1b) possession by inheritance
282	H0273	אַחְזַי	N:N-M-P	Ahzai	Ahasai = "my holder, protector"<br>1) a post-exilic priest, in Jerusalem
283	H0274	אֲחַזְיָ֫הוּ	N:N-M-P	Ahaziah	Ahaziah = "Jehovah (Yahu) holds (possesses)"<br>1) ruler of Israel, son of Ahab<br>2) ruler of Judah, son of Jehoram (Joram)
284	H0275	אֲחֻזָּם	N:N-M-P	Ahuzzam	Ahuzam = "possessor"<br>1) a descendant of Judah through Caleb
285	H0276	אֲחֻזַּת	N:N-M-P	Ahuzzath	Ahuzzath = "possession"<br>1) friend of Abimelech
286	H0277	אֲחִי	N:N-M-P	Ahi	Ahi = "my brother"<br>1) a head of the families of Gad<br>2) an Asherite
287	H0278	אֵחִי	N:N-M-P	Ehi	Ehi = "my brother"<br>1) son of Benjamin
288	H0279	אֲחִיאָם	N:N-M-P	Ahiam	Ahiam = "mother's brother"<br>1) one of David's warriors (heroes)
289	H0280	אֲחִידָה	A:N-F	riddle	1) puzzle, riddle
290	H0281	אֲחִיָּ֫הוּ	N:N-M-P	Ahiah	Ahiah or Ahijah = "brother of Jehovah (Yahu)"<br>1) grandson of Phinehas<br>2) scribe of Solomon<br>3) a prophet who predicted the revolt of the Northern tribes<br>4) father of Baasha, who usurped the Northern throne<br>5) grandson of Hezron (or mother of 1-4 above)<br>6) a Benjamite, son of Ehud<br>7) one of David's heroes<br>8) a Levite during David's time<br>9) a chief man under Nehemiah
291	H0282	אֲחִיהוּד	N:N-M-P	Ahihud	Ahihud = "brother of majesty"<br>1) a prince of Asher
292	H0283	אַחְיוֹ	N:N-M-P	Ahio	Ahio = "brotherly" or "fraternal"<br>1) son of Abinadab who sheltered the ark<br>2) a Benjamite<br>3) another Benjamite of Saul's ancestry
293	H0284	אֲחִיחֻד	N:N-M-P	Ahihud	Ahihud = "brother of mystery"<br>1) a Benjamite, son of Ehud
294	H0285	אֲחִיטוּב	N:N-M-P	Ahitub	Ahitub = "my brother is good (goodness)"<br>1) a grandson of Eli<br>2) the father of Zadok the priest
295	H0286	אֲחִילוּד	N:N-M-P	Ahilud	Ahilud = "child's brother"<br>1) father of Jehoshaphat, David's recorder<br>2) father of Baana, an officer of Solomon
296	H0287	אֲחִימוֹת	N:N-M-P	Ahimoth	Ahimoth = "brother of death" or "my brother is death"<br>1) a son of Elkanah, a Levite
297	H0288	אֲחִימֶ֫לֶךְ	N:N-M-P	Ahimelech	Ahimelech = "my brother is king" or "brother of Melek"<br>1) a priest murdered by Doeg at Saul's command, for supposedly assisting David<br>2) a Hittite warrior under David
298	H0289	אֲחִימַן	N:N-M-P	Ahiman	Ahiman = "my brother is a gift"<br>1) a son of Anak<br>2) a Levite servant in the temple
299	H0290	אֲחִימַ֫עַץ	N:N-M-P	Ahimaaz	Ahimaaz = "my brother is anger (wrath)"<br>1) father-in-law of Saul<br>2) Zadok's son who aided David during Absalom's rebellion<br>3) a supply officer of Solomon
300	H0291	אַחְיָן	N:N-M-P	Ahian	Ahian = "brotherly" or "fraternal"<br>1) son of Shemida of Manasseh
301	H0292	אֲחִינָדָב	N:N-M-P	Ahinadab	Ahinadab = "my brother is liberal, or, noble"<br>1) a supply officer of Solomon
302	H0293	אֲחִינֹ֫עַם	N:N-F-P	Ahinoam	Ahinoam = "my brother is delight"<br>1) wife of Saul, daughter of Ahimaaz<br>2) wife of David, mother of Amnon, a Jezreelitess
303	H0294	אֲחִיסָמָךְ	N:N-M-P	Ahisamach	Ahisamach = "my brother is support (has supported)"<br>1) a Danite, father of Aholiab, a workman on the tabernacle
304	H0295	אֲחִיעֶ֫זֶר	N:N-M-P	Ahiezer	Ahiezer = "my brother is help"<br>1) a Danite chief who assisted Moses<br>2) a Danite chief, one of David's heroes
305	H0296	אֲחִיקָם	N:N-M-P	Ahikam	Ahikam = "my brother has risen (arisen)"<br>1) son of Shaphan, an officer in Josiah's reign<br>2) protector of Jeremiah<br>3) father of Gedaliah
306	H0297	אֲחִירָם	N:N-M-P	Ahiram	Ahiram = "my brother is exalted" or "brother or (the) lofty"<br>1) a Benjamite, son of Benjamin
307	H0298	אֲחִירָמִי	N:N--PG	Ahiramite	Ahiramite = "brother of mother"<br>1) one of the clan of Ahiram
308	H0299	אֲחִירַע	N:N-M-P	Ahira	Ahira = "my brother is evil"<br>1) a chief of Naphtali
309	H0300	אֲחִישָׁ֑חַר	N:N-M-P	Ahishahar	Ahishahar = "my brother is dawn" or "brother of the dawn"<br>1) a Benjamite
310	H0301	אֲחִישָׁר	N:N-M-P	Ahishar	Ahishar = "my brother sang"<br>1) chief steward for Solomon
311	H0302	אֲחִיתֹ֫פֶל	N:N-M-P	Ahithophel	Ahithophel = "my brother is foolish (folly)"<br>1) a counsellor of David, grandfather of Bathsheba (cf <ref onclick="bcv(10,11,3)">2Sa 11:3</ref>, <ref onclick="bcv(10,23,34)">23:34</ref>), who joined Absalom in revolt against David, and committed suicide when Absalom did not heed his counsel
312	H0303	אַחְלָב	N:N--L	Ahlab	Ahlab = "fertile place"<br>1) a town allotted to Asher, site presently unknown
313	H0304	אַחְלָ֑י	N:N-M-P	Ahlai	Ahlai = "O! would that!"<br>1) daughter of Sheshan<br>2) father of one of David's heroes (mighty men, warriors)
314	H0305	אַחֲלַי	H:INJ	O that!	1) Oh that...!; oh would that!; ah that!
315	H0306	אַחְלָ֑מָה	H:N-F	amethyst	1) amethyst, a gem in the third row on the ephod, breastplate of judgment worn by the high priest. Transliteration of the Septuagint word. Identification is not certain but is a purple stone perhaps a corundum or red or brown jasper.
316	H0307	אַחְמְתָא	N:N--L	Ecbatana	Achmetha = "Ecbatana"<br>1) capital of Media, captured by Cyrus in 550 BC and then summer residence of Persian kings
317	H0308	אֲחַסְבַּי	N:N-M-P	Ahasbai	Ahasbai = "brother of my encompassers"<br>1) father of Eliphelet, one of David's heroes
